municode,iid,choice1,blue1,win1,group,grpmem,cogrpmem,idgroup,choice2,blue2,win2,renegade,renegadewin,head,urbr_2,female,yage,ysch,married,tcons,lcons,survhhsz,familyoutdeg,friendsoutdeg,insample
64,6409,1,0,3000,1,4,3,6403,1,0,3000,0,0,0,1,1,37,4,1,497013.72,13.116373,7,1,5,1
64,6413,6,0,0,1,5,4,6404,1,0,3000,0,0,0,0,1,45,0,1,449882,13.016741,5,1,2,1
64,6416,5,1,11000,1,5,4,6404,4,0,1800,0,0,0,1,1,65,3,1,352734.41,12.773471,10,0,2,1
64,6415,5,1,11000,1,5,4,6404,3,1,7200,0,0,0,1,1,40,4,1,318158.19,12.670304,5,0,3,1
64,6411,5,1,11000,1,5,4,6404,4,0,1800,0,0,0,0,1,32,7,1,466437.38,13.052879,5,0,1,1
64,6412,3,0,2400,1,5,4,6404,1,0,3000,0,0,0,0,1,34,5,1,649901.94,13.384577,6,0,1,1
64,6435,4,0,1800,1,5,4,6405,1,0,3000,0,0,0,0,1,38,3,1,282697.81,12.552134,5,0,2,1
64,6437,6,0,0,1,5,4,6405,1,0,3000,0,0,0,0,1,58,3,1,577674.88,13.266767,10,2,1,1
64,6414,1,0,3000,1,5,4,6405,2,1,5700,0,0,1,0,1,34,4,1,326264.94,12.695465,7,0,3,1
64,6436,1,0,3000,1,5,4,6405,1,0,3000,0,0,1,0,1,47,0,0,203767.08,12.224732,7,0,2,1
64,6419,3,0,2400,1,5,4,6405,4,1,9000,0,0,0,0,1,55,3,1,560177.06,13.236009,6,0,1,1
64,6418,4,0,1800,1,3,2,6406,4,0,1800,0,0,0,0,1,32,4,1,380864.13,12.850198,4,1,6,1
64,6417,4,0,1800,1,3,2,6406,4,0,1800,0,0,0,1,1,52,2,1,439659.81,12.993756,7,0,1,1
64,6444,6,0,0,1,3,2,6406,3,1,7200,0,0,0,1,1,38,6,1,369953.59,12.821133,7,0,0,1
64,6420,4,1,9000,1,4,3,6408,4,1,9000,1,1,0,0,1,39,5,1,400417.94,12.900264,5,0,0,1
64,6423,2,0,2700,1,4,3,6408,2,0,2700,0,0,0,0,1,40,0,1,351937.63,12.771209,12,0,2,1
64,6422,5,1,11000,1,4,3,6408,6,1,12000,0,0,0,0,1,35,5,1,479384.41,13.080258,9,0,4,1
64,6421,4,1,9000,1,4,3,6408,4,1,9000,1,1,0,0,1,46,2,1,359903.28,12.793591,9,0,2,1
64,6440,4,1,9000,1,5,4,6409,4,1,9000,0,0,0,0,1,38,5,1,339895.56,12.736394,4,0,2,1
64,6439,6,1,12000,1,5,4,6409,3,1,7200,0,0,0,0,1,25,5,1,326128.91,12.695048,6,0,0,1
64,6441,2,1,5700,1,5,4,6409,5,1,11000,0,0,,1,,,,,431586.66,12.975224,,0,1,
64,6442,6,1,12000,1,5,4,6409,3,0,2400,0,0,0,0,1,34,4,1,942643.63,13.756444,6,0,0,1
64,6438,2,0,2700,1,5,4,6409,3,0,2400,0,0,0,1,1,47,0,1,1075806.4,13.888581,8,0,0,1
64,6431,6,1,12000,1,3,2,6411,6,1,12000,0,0,1,1,1,36,11,1,230746.33,12.349074,10,1,3,1
64,6433,6,0,0,1,3,2,6411,4,1,9000,0,0,0,0,1,37,5,1,722682.25,13.490725,16,0,0,1
64,6432,4,1,9000,1,3,2,6411,5,1,11000,0,0,0,0,1,30,8,1,184466.92,12.125225,5,0,0,1
64,6429,4,0,1800,1,3,2,6412,3,1,7200,0,0,1,0,1,35,5,1,846695.13,13.649096,10,0,0,1
64,6428,4,1,9000,1,3,2,6412,4,0,1800,0,0,,1,,,,,431586.66,12.975224,3,0,2,
64,6430,1,0,3000,1,3,2,6412,3,0,2400,0,0,0,0,1,75,0,1,385630.25,12.862635,8,0,0,1
64,6426,4,1,9000,1,3,2,6413,4,1,9000,0,0,0,0,1,39,11,1,271454.44,12.51155,5,0,3,1
64,6425,4,1,9000,1,3,2,6413,4,0,1800,0,0,0,0,1,29,6,1,367082.28,12.813341,5,0,1,1
64,6427,1,0,3000,1,3,2,6413,4,1,9000,0,0,0,0,0,47,0,0,302055.34,12.618365,7,0,1,1
65,6553,1,0,3000,1,5,4,6501,6,1,12000,0,0,1,0,1,43,4,1,369644.5,12.820297,5,0,5,1
65,6550,3,1,7200,1,5,4,6501,4,0,1800,0,0,1,0,1,37,11,1,680217.5,13.430168,6,0,7,1
65,6554,5,0,1000,1,5,4,6501,4,0,1800,0,0,0,0,1,27,10,1,478967.19,13.079388,6,1,4,1
65,6552,4,1,9000,1,5,4,6501,6,1,12000,0,0,1,0,0,32,2,1,257861.94,12.460179,7,0,6,1
65,6551,3,0,2400,1,5,4,6501,6,0,0,0,0,0,1,1,58,0,1,383895.94,12.858127,8,0,2,1
65,6522,4,1,9000,1,2,1,6502,5,1,11000,0,0,0,1,1,47,1,1,148649.33,11.909346,6,0,7,1
65,6521,2,1,5700,1,2,1,6502,4,0,1800,0,0,0,0,1,48,0,1,231144.05,12.350797,9,1,2,1
65,6546,6,1,12000,1,3,2,6503,4,1,9000,0,0,1,0,0,45,0,0,118979.73,11.686708,6,1,2,1
65,6547,2,0,2700,1,3,2,6503,1,0,3000,0,0,0,0,0,54,2,1,551984.13,13.221274,12,0,4,1
65,6545,2,1,5700,1,3,2,6503,4,1,9000,0,0,0,0,1,37,5,1,245960.42,12.412926,9,1,0,1
65,6542,3,1,7200,1,3,2,6504,3,1,7200,0,0,1,0,0,50,4,1,274462.66,12.522571,4,2,6,1
65,6543,2,0,2700,1,3,2,6504,6,0,0,0,0,1,0,0,43,0,1,169955.45,12.043292,10,0,10,1
65,6544,2,1,5700,1,3,2,6504,3,1,7200,0,0,0,0,0,29,6,0,180548.25,12.103753,24,0,5,1
65,6520,6,1,12000,1,4,3,6505,6,1,12000,0,0,0,0,1,51,0,1,258577.52,12.462951,9,2,5,1
65,6518,2,0,2700,1,4,3,6505,2,0,2700,0,0,0,1,1,37,1,1,435007.47,12.983118,10,0,3,1
65,6519,4,1,9000,1,4,3,6505,4,1,9000,0,0,1,0,1,30,3,0,66864.68,11.110426,4,0,7,1
65,6517,4,1,9000,1,4,3,6505,6,1,12000,0,0,0,0,1,29,4,1,471124.19,13.062877,6,1,7,1
65,6516,4,0,1800,1,4,3,6506,3,0,2400,0,0,0,0,1,35,7,1,362842.72,12.801724,5,0,2,1
65,6514,5,0,1000,1,4,3,6506,5,0,1000,0,0,0,1,1,51,0,1,601669.5,13.307464,7,0,3,1
65,6515,3,1,7200,1,4,3,6506,4,1,9000,0,0,0,1,1,39,2,1,493615.5,13.109512,6,0,5,1
65,6513,2,1,5700,1,4,3,6506,3,0,2400,0,0,0,1,1,57,1,1,714780.81,13.479732,11,0,8,1
65,6511,4,0,1800,1,2,1,6507,1,0,3000,0,0,1,0,1,53,0,0,119335.89,11.689697,6,2,8,1
65,6512,5,,,1,2,1,6507,6,0,0,0,0,0,0,1,59,4,1,468843.03,13.058023,4,0,9,
65,6535,1,0,3000,1,2,1,6508,4,1,9000,1,1,1,0,1,47,0,1,443978.06,13.003531,10,1,0,1
65,6536,2,0,2700,1,2,1,6508,5,0,1000,1,0,0,1,1,67,0,1,247514.11,12.419223,5,0,0,1
65,6509,5,,,1,2,1,6509,2,0,2700,0,0,1,1,0,73,0,1,443303.25,13.002009,12,0,10,
65,6510,4,1,9000,1,2,1,6509,4,0,1800,0,0,0,0,1,35,1,1,294176.56,12.591935,8,0,3,1
65,6507,3,0,2400,1,3,2,6510,4,1,9000,0,0,0,1,1,34,3,1,452211.91,13.021906,12,0,8,1
65,6506,4,1,9000,1,3,2,6510,4,0,1800,0,0,0,1,1,37,4,1,205824.25,12.234778,9,0,12,1
65,6508,5,1,11000,1,3,2,6510,3,0,2400,0,0,0,1,1,29,4,1,268428.19,12.500339,6,0,4,1
65,6504,5,1,11000,1,3,2,6511,3,1,7200,0,0,0,0,1,41,0,1,154281.33,11.946533,12,1,3,1
65,6503,6,0,0,1,3,2,6511,3,0,2400,0,0,0,0,1,59,0,1,359639.97,12.792859,19,1,10,1
65,6505,5,,,1,3,2,6511,5,1,11000,0,0,0,1,1,42,0,1,308243.56,12.638645,14,0,6,
65,6528,5,1,11000,1,3,2,6512,3,1,7200,0,0,0,0,1,53,3,1,518062.41,13.157851,12,0,9,1
65,6529,2,1,5700,1,3,2,6512,3,1,7200,0,0,1,1,0,29,9,1,227118.63,12.333228,7,0,9,1
65,6527,3,1,7200,1,3,2,6512,3,0,2400,0,0,1,1,0,41,10,1,638780.44,13.367316,9,1,16,1
65,6526,1,0,3000,1,2,1,6513,4,1,9000,0,0,0,0,1,62,3,0,162075.34,11.995816,8,1,3,1
65,6525,4,0,1800,1,2,1,6513,6,1,12000,0,0,0,0,1,30,11,1,139122.66,11.843111,5,1,1,1
65,6531,4,0,1800,1,3,2,6514,3,0,2400,0,0,0,0,1,29,5,1,89487.609,11.401855,6,1,4,1
65,6532,5,1,11000,1,3,2,6514,5,0,1000,0,0,0,0,1,35,1,1,354112.97,12.777371,8,0,5,1
65,6533,2,0,2700,1,3,2,6514,3,1,7200,0,0,0,0,1,33,2,1,83019.914,11.326836,5,0,4,1
65,6523,2,,,1,3,2,6515,4,1,9000,0,0,1,1,0,67,0,1,330629.44,12.708754,15,0,7,
65,6548,5,1,11000,1,3,2,6515,4,1,9000,0,0,0,1,0,75,0,1,192275.91,12.166687,4,0,4,1
65,6549,6,0,0,1,3,2,6515,5,1,11000,0,0,1,1,0,39,4,1,318821.13,12.672385,9,0,16,1
65,6540,4,0,1800,1,3,2,6516,4,1,9000,0,0,1,1,0,53,0,1,372324.28,12.82752,15,1,6,1
65,6539,4,0,1800,1,3,2,6516,3,1,7200,1,1,0,1,1,48,0,1,431038.5,12.973952,8,1,6,1
65,6541,6,0,0,1,3,2,6516,3,1,7200,1,1,1,0,1,44,4,0,109252.84,11.60142,7,0,5,1
65,6537,3,0,2400,1,2,1,6517,4,1,9000,0,0,0,,1,42,4,1,,,7,1,7,
65,6538,5,1,11000,1,2,1,6517,3,1,7200,0,0,0,1,1,54,0,1,1035294.8,13.850197,22,0,3,1
66,6601,4,1,9000,1,4,3,6601,4,1,9000,0,0,0,0,1,33,11,1,328484.91,12.702246,4,0,7,1
66,6602,2,1,5700,1,4,3,6601,3,1,7200,0,0,0,0,1,48,5,1,451735.72,13.020853,4,0,5,1
66,6620,2,0,2700,1,4,3,6601,1,0,3000,0,0,1,0,1,63,3,1,441197.81,12.997249,8,0,6,1
66,6621,5,1,11000,1,4,3,6601,5,1,11000,0,0,0,0,1,44,0,1,229594.78,12.344071,6,1,2,1
66,6606,6,1,12000,1,5,4,6602,4,0,1800,1,0,0,0,1,32,6,1,352903.31,12.77395,4,1,5,1
66,6603,6,0,0,1,5,4,6602,4,1,9000,0,0,0,0,1,59,0,1,549825.81,13.217357,4,2,2,1
66,6604,2,0,2700,1,5,4,6602,6,0,0,0,0,0,0,1,37,6,1,208047.58,12.245522,5,0,0,1
66,6634,1,0,3000,1,5,4,6602,4,1,9000,0,0,0,0,1,43,0,1,518332.31,13.158372,6,0,1,1
66,6605,4,1,9000,1,5,4,6602,5,0,1000,0,0,0,0,1,32,5,1,595145.94,13.296562,6,0,7,1
66,6624,4,0,1800,1,3,2,6603,6,0,0,0,0,0,0,1,34,3,0,275519.44,12.526414,10,1,7,1
66,6623,6,0,0,1,3,2,6603,5,0,1000,0,0,0,1,1,38,0,1,339928.34,12.73649,7,0,2,1
66,6622,1,0,3000,1,3,2,6603,3,1,7200,0,0,1,0,1,35,2,0,403853.78,12.908808,7,0,3,1
66,6607,6,0,0,1,3,2,6604,2,0,2700,0,0,0,0,1,32,3,1,371287.13,12.824731,8,2,7,1
66,6626,2,1,5700,1,3,2,6604,3,0,2400,0,0,0,0,1,63,0,1,228793.7,12.340576,4,0,0,1
66,6625,5,0,1000,1,3,2,6604,4,1,9000,0,0,0,0,1,34,5,1,472017.88,13.064773,7,1,4,1
66,6609,4,1,9000,1,4,3,6605,2,1,5700,0,0,0,1,1,52,3,0,433375.31,12.97936,6,2,4,1
66,6610,2,0,2700,1,4,3,6605,3,1,7200,1,1,0,0,1,45,8,1,427287.19,12.965212,5,1,3,1
66,6608,4,1,9000,1,4,3,6605,4,1,9000,0,0,1,0,1,45,0,0,470836.72,13.062266,5,2,6,1
66,6628,6,0,0,1,4,3,6606,5,0,1000,0,0,1,0,1,36,0,1,231613.5,12.352825,8,0,6,1
66,6627,4,0,1800,1,4,3,6606,2,1,5700,0,0,0,0,1,38,10,1,611833.81,13.324216,6,0,7,1
66,6630,1,0,3000,1,4,3,6606,5,0,1000,0,0,0,0,1,36,2,1,193120.19,12.171068,6,2,5,1
66,6629,1,0,3000,1,4,3,6606,6,1,12000,0,0,0,0,1,47,5,1,332213.88,12.713534,4,2,7,1
67,6703,3,0,2400,1,4,3,6701,2,1,5700,0,0,1,1,1,42,2,0,232300.41,12.355786,5,0,4,1
67,6704,4,1,9000,1,4,3,6701,5,1,11000,0,0,0,1,1,36,1,1,525079.13,13.171305,6,0,4,1
67,6702,5,1,11000,1,4,3,6701,4,0,1800,0,0,0,1,1,32,4,0,419925.16,12.947832,6,1,7,1
67,6701,3,1,7200,1,4,3,6701,6,1,12000,0,0,0,1,1,56,5,1,325033.34,12.691683,12,2,5,1
67,6705,6,1,12000,1,2,1,6702,6,1,12000,0,0,0,1,1,49,3,1,472953.66,13.066752,8,0,3,1
67,6706,3,1,7200,1,2,1,6702,4,1,9000,0,0,1,0,1,58,2,0,218875.16,12.296257,2,0,14,1
67,6719,3,0,2400,1,4,3,6703,4,0,1800,0,0,1,1,1,37,5,0,611557.69,13.323765,4,2,4,1
67,6707,3,0,2400,1,4,3,6703,2,1,5700,0,0,0,1,1,35,4,0,280694.16,12.545021,7,0,6,1
67,6720,4,0,1800,1,4,3,6703,3,0,2400,0,0,0,1,1,33,3,1,184198.92,12.123772,5,0,6,1
67,6721,4,0,1800,1,4,3,6703,4,1,9000,0,0,0,1,1,39,3,1,414014.19,12.933656,4,0,6,1
67,6708,6,1,12000,1,5,4,6704,5,1,11000,1,1,0,1,1,46,2,1,297047.66,12.601648,6,0,7,1
67,6710,4,1,9000,1,5,4,6704,5,1,11000,0,0,0,0,1,34,6,1,503509.47,13.129357,7,2,12,1
67,6709,5,1,11000,1,5,4,6704,5,1,11000,0,0,0,0,1,42,9,1,754585.75,13.533924,6,0,15,1
67,6711,3,0,2400,1,5,4,6704,3,1,7200,0,0,0,0,1,36,7,1,398608.56,12.895735,6,0,4,1
67,6737,2,1,5700,1,5,4,6704,2,0,2700,0,0,1,0,0,63,8,1,421243.63,12.950967,8,0,7,1
67,6779,3,0,2400,1,8,7,6705,4,1,9000,0,0,1,0,1,38,5,0,514860.31,13.15165,5,0,7,1
67,6778,4,1,9000,1,8,7,6705,4,1,9000,0,0,0,0,1,43,0,1,682981.13,13.434222,6,1,7,1
67,6742,4,1,9000,1,8,7,6705,5,0,1000,0,0,1,0,1,47,4,1,353065.31,12.774408,7,0,11,1
67,6712,2,1,5700,1,8,7,6705,4,0,1800,0,0,0,0,1,58,0,0,283572.34,12.555223,7,0,6,1
67,6741,4,0,1800,1,8,7,6705,6,1,12000,0,0,0,0,1,57,1,1,389345,12.872221,10,0,7,1
67,6757,2,0,2700,1,8,7,6705,2,0,2700,0,0,0,0,1,23,6,0,236555.58,12.373939,7,0,5,1
67,6756,5,1,11000,1,8,7,6705,5,1,11000,0,0,1,0,1,61,2,1,427893.22,12.966629,3,0,4,1
67,6713,5,1,11000,1,5,4,6706,5,1,11000,0,0,1,0,1,39,5,0,409007.19,12.921488,3,0,9,1
67,6716,3,0,2400,1,5,4,6706,5,1,11000,0,0,0,0,1,36,4,1,784835.31,13.573229,6,0,13,1
67,6714,2,0,2700,1,5,4,6706,4,1,9000,0,0,0,0,1,40,2,0,183473.67,12.119826,9,1,11,1
67,6717,4,0,1800,1,5,4,6706,5,1,11000,0,0,0,0,1,43,0,1,386238.03,12.864209,5,0,3,1
67,6715,2,0,2700,1,5,4,6706,5,1,11000,1,1,0,0,1,42,3,1,511047.03,13.144217,7,2,8,1
67,6727,3,0,2400,1,3,2,6707,2,1,5700,0,0,0,1,1,41,2,1,699566.94,13.458217,6,1,5,1
67,6725,2,1,5700,1,3,2,6707,2,0,2700,0,0,1,0,1,39,5,0,269935.75,12.505939,4,0,6,1
67,6718,5,0,1000,1,3,2,6707,4,0,1800,0,0,,,,,,,,,,0,2,
67,6722,4,1,9000,1,4,3,6708,4,1,9000,0,0,0,0,1,29,11,1,211407.84,12.261544,9,0,1,1
67,6724,2,0,2700,1,4,3,6708,2,0,2700,0,0,1,0,1,48,2,0,556752.69,13.229877,3,0,2,1
67,6726,2,1,5700,1,4,3,6708,3,1,7200,0,0,0,0,1,35,6,1,553139.38,13.223365,7,0,15,1
67,6723,2,1,5700,1,4,3,6708,4,0,1800,0,0,1,0,1,40,3,0,260934.98,12.472027,6,1,2,1
67,6729,5,1,11000,1,8,7,6709,5,1,11000,0,0,0,1,1,49,0,1,265826.28,12.490599,9,0,9,1
67,6732,4,1,9000,1,8,7,6709,6,1,12000,0,0,0,1,1,44,1,1,443968.44,13.003509,8,1,6,1
67,6730,3,1,7200,1,8,7,6709,6,0,0,0,0,1,1,1,41,3,1,173102.7,12.061641,6,1,8,1
67,6736,3,1,7200,1,8,7,6709,6,0,0,0,0,0,1,1,49,0,1,325975.03,12.694576,6,0,7,1
67,6776,5,1,11000,1,8,7,6709,6,1,12000,0,0,0,1,1,31,11,1,390866.47,12.876122,5,0,8,1
67,6734,4,1,9000,1,8,7,6709,3,1,7200,0,0,1,1,0,52,1,1,108089.79,11.590717,6,0,7,1
67,6733,5,1,11000,1,8,7,6709,4,1,9000,0,0,0,1,1,34,2,0,259209.83,12.465393,7,0,7,1
67,6735,4,1,9000,1,8,7,6709,4,1,9000,0,0,0,1,1,41,3,1,339645.47,12.735658,10,0,9,1
67,6740,4,0,1800,1,4,3,6710,3,1,7200,0,0,0,1,1,58,3,1,343600.56,12.747235,7,0,7,1
67,6731,4,0,1800,1,4,3,6710,5,0,1000,0,0,1,0,1,51,2,0,558705.31,13.233377,12,0,8,1
67,6738,2,0,2700,1,4,3,6710,3,0,2400,0,0,1,1,1,54,3,0,524408.94,13.170027,2,0,4,1
67,6739,3,0,2400,1,4,3,6710,2,1,5700,0,0,0,1,1,57,3,1,186139.31,12.134251,7,0,4,1
67,6744,4,1,9000,1,4,3,6711,3,0,2400,0,0,0,0,1,44,2,1,510629.16,13.143399,7,0,1,1
67,6745,6,0,0,1,4,3,6711,5,1,11000,0,0,0,0,1,51,5,1,673152.44,13.419727,6,2,7,1
67,6743,2,1,5700,1,4,3,6711,3,0,2400,0,0,0,0,1,53,2,1,598167.31,13.301626,6,0,1,1
67,6746,5,1,11000,1,4,3,6711,2,0,2700,0,0,1,0,1,53,2,0,267343.88,12.496291,9,0,2,1
67,6749,2,1,5700,1,3,2,6712,6,1,12000,0,0,1,0,1,34,8,0,474754.03,13.070552,5,0,6,1
67,6748,2,1,5700,1,3,2,6712,3,1,7200,0,0,1,0,1,49,2,0,305009.22,12.628098,2,0,10,1
67,6747,4,0,1800,1,3,2,6712,5,0,1000,0,0,0,0,1,39,5,1,510145.72,13.142451,5,0,4,1
67,6752,4,0,1800,1,4,3,6713,6,0,0,0,0,0,1,1,28,4,1,646515,13.379352,5,1,6,1
67,6750,6,1,12000,1,4,3,6713,6,1,12000,0,0,0,0,1,37,3,1,602524.25,13.308884,7,2,8,1
67,6753,6,1,12000,1,4,3,6713,6,0,0,0,0,1,0,1,59,1,1,841155.44,13.642531,3,0,6,1
67,6751,6,1,12000,1,4,3,6713,6,1,12000,0,0,1,0,1,49,0,0,410602.03,12.92538,9,1,10,1
67,6759,3,0,2400,1,4,3,6714,3,1,7200,0,0,0,0,1,29,11,1,407399,12.917548,8,0,1,1
67,6754,5,1,11000,1,4,3,6714,2,0,2700,0,0,1,0,1,49,0,0,531530,13.183515,6,0,4,1
67,6755,5,0,1000,1,4,3,6714,5,1,11000,0,0,1,0,1,36,4,0,537210.38,13.194145,4,0,3,1
67,6758,2,1,5700,1,4,3,6714,2,0,2700,0,0,1,0,1,33,6,1,380283.5,12.848672,5,0,4,1
67,6760,3,1,7200,1,4,3,6715,3,1,7200,0,0,0,1,1,38,5,0,420363.63,12.948875,5,0,5,1
67,6762,1,0,3000,1,4,3,6715,3,1,7200,0,0,0,1,1,44,2,1,328144.38,12.701209,8,0,12,1
67,6761,1,0,3000,1,4,3,6715,4,1,9000,0,0,0,1,1,39,3,1,723495,13.491849,7,0,8,1
67,6763,2,1,5700,1,4,3,6715,1,0,3000,0,0,1,1,1,57,1,0,152490.08,11.934855,5,0,9,1
67,6768,2,0,2700,1,6,5,6716,5,1,11000,1,1,1,1,1,44,4,0,175077.77,12.072986,3,0,13,1
67,6770,4,1,9000,1,6,5,6716,2,1,5700,1,1,0,1,1,39,3,1,518944.69,13.159553,9,1,10,1
67,6772,4,1,9000,1,6,5,6716,5,1,11000,1,1,0,1,1,58,2,1,329691.78,12.705914,7,0,6,1
67,6769,5,1,11000,1,6,5,6716,5,1,11000,1,1,1,1,1,50,2,1,473434.28,13.067768,9,0,11,1
67,6764,4,1,9000,1,6,5,6716,4,0,1800,0,0,0,1,1,48,2,1,324373.13,12.68965,6,1,11,1
67,6771,5,1,11000,1,6,5,6716,5,1,11000,1,1,0,1,1,59,0,1,414165.41,12.934021,6,0,6,1
67,6767,3,1,7200,1,3,2,6717,2,0,2700,0,0,1,1,1,50,5,0,88512.57,11.3909,4,0,12,1
67,6765,4,1,9000,1,3,2,6717,6,1,12000,0,0,0,1,1,37,1,1,193582.39,12.173458,6,0,10,1
67,6766,6,1,12000,1,3,2,6717,6,1,12000,0,0,0,1,1,45,4,1,344899.81,12.751009,6,0,10,1
67,6777,3,1,7200,1,4,3,6718,4,1,9000,0,0,0,1,1,39,7,1,454586.72,13.027144,4,0,4,1
67,6775,4,1,9000,1,4,3,6718,5,1,11000,0,0,0,1,1,32,5,1,456471.59,13.031281,4,0,4,1
67,6773,3,1,7200,1,4,3,6718,5,1,11000,0,0,0,1,1,35,3,1,671768.5,13.417669,6,0,8,1
67,6774,4,1,9000,1,4,3,6718,2,1,5700,0,0,0,1,1,53,4,1,515108.19,13.152132,7,0,4,1
67,6780,6,1,12000,1,6,5,6719,6,0,0,0,0,0,0,1,45,0,1,425439.84,12.960878,6,0,3,1
67,6787,4,1,9000,1,6,5,6719,4,1,9000,0,0,0,0,1,58,6,1,325649.44,12.693577,4,0,4,1
67,6781,1,0,3000,1,6,5,6719,5,0,1000,0,0,1,1,1,59,0,1,512730.47,13.147506,6,1,1,1
67,6788,4,1,9000,1,6,5,6719,4,0,1800,0,0,1,0,1,56,3,0,432452.72,12.977228,5,0,4,1
67,6790,5,1,11000,1,6,5,6719,5,1,11000,0,0,1,1,1,46,5,0,272062.66,12.513787,4,1,8,1
67,6789,3,0,2400,1,6,5,6719,5,1,11000,0,0,1,1,1,36,6,0,364361.06,12.805901,5,0,12,1
67,6783,2,1,5700,1,5,4,6720,2,0,2700,0,0,0,0,1,33,5,1,472349.28,13.065474,5,0,1,1
67,6784,4,1,9000,1,5,4,6720,4,1,9000,0,0,,,,,,,,,,0,9,
67,6785,3,1,7200,1,5,4,6720,4,0,1800,0,0,1,0,1,55,3,1,441552.31,12.998052,8,1,4,1
67,6786,4,1,9000,1,5,4,6720,3,1,7200,0,0,0,0,1,36,3,1,633947.88,13.359722,7,3,4,1
67,6782,5,0,1000,1,5,4,6720,4,0,1800,0,0,0,1,1,37,2,1,111575.76,11.622459,5,1,8,1
68,6823,6,1,12000,1,20,19,6801,5,0,1000,0,0,0,0,1,46,3,1,190170.08,12.155674,4,0,1,1
68,6801,4,1,9000,1,20,19,6801,6,1,12000,0,0,0,0,1,36,0,1,279686.5,12.541425,8,0,0,1
68,6805,6,1,12000,1,20,19,6801,6,1,12000,0,0,1,0,0,61,1,0,146852.84,11.897186,3,0,1,1
68,6814,3,1,7200,1,20,19,6801,6,1,12000,0,0,0,0,1,39,2,1,493874.13,13.110036,10,0,0,1
68,6822,4,1,9000,1,20,19,6801,6,0,0,0,0,1,0,1,67,1,1,459135.09,13.0371,7,0,2,1
68,6804,5,1,11000,1,20,19,6801,6,1,12000,0,0,0,0,1,24,5,0,114375.46,11.647242,8,0,1,1
68,6824,6,1,12000,1,20,19,6801,6,1,12000,0,0,0,0,1,36,0,1,341338.41,12.740629,5,0,0,1
68,6816,4,0,1800,1,20,19,6801,3,0,2400,0,0,0,0,1,,,0,413658.22,12.932796,11,0,0,
68,6813,3,1,7200,1,20,19,6801,5,1,11000,0,0,0,0,1,18,7,0,234794.67,12.366467,5,0,1,1
68,6808,4,1,9000,1,20,19,6801,2,1,5700,0,0,0,0,1,45,4,1,362087.06,12.79964,9,0,1,1
68,6815,6,1,12000,1,20,19,6801,4,0,1800,0,0,1,0,0,47,4,1,364612.84,12.806591,6,0,2,1
68,6806,5,1,11000,1,20,19,6801,6,0,0,0,0,0,0,1,42,12,1,224096.06,12.31983,3,0,2,1
68,6803,1,0,3000,1,20,19,6801,2,1,5700,1,1,1,0,1,53,1,0,280644.94,12.544846,7,0,0,1
68,6810,3,0,2400,1,20,19,6801,4,1,9000,0,0,1,0,1,62,4,1,470463.5,13.061474,9,0,2,1
68,6809,3,1,7200,1,20,19,6801,4,1,9000,0,0,0,0,1,46,5,1,157759.06,11.968824,7,0,0,1
68,6811,6,1,12000,1,20,19,6801,6,0,0,0,0,0,0,1,32,14,0,183819.42,12.121709,7,0,2,1
68,6802,4,1,9000,1,20,19,6801,6,1,12000,0,0,0,0,0,63,2,0,307982.16,12.637797,9,0,1,1
68,6821,5,1,11000,1,20,19,6801,6,1,12000,1,1,1,0,1,36,2,0,555723.19,13.228025,9,0,0,1
68,6807,4,1,9000,1,20,19,6801,4,0,1800,0,0,1,0,0,43,4,0,192498.38,12.167843,2,0,0,1
68,6812,4,1,9000,1,20,19,6801,6,1,12000,0,0,0,0,1,42,1,1,365976.69,12.810325,6,0,3,1
68,6820,4,1,9000,1,4,3,6802,6,1,12000,0,0,0,0,1,40,0,1,304471.13,12.626331,6,0,1,1
68,6818,4,1,9000,1,4,3,6802,5,1,11000,0,0,0,0,1,42,5,1,441328.84,12.997545,8,0,1,1
68,6819,4,1,9000,1,4,3,6802,4,0,1800,0,0,0,0,1,54,0,1,217539.55,12.290136,5,0,2,1
68,6817,4,1,9000,1,4,3,6802,2,0,2700,0,0,0,0,1,49,1,1,432944.88,12.978366,6,0,1,1
69,6903,2,1,5700,1,6,5,6901,4,0,1800,0,0,0,1,1,35,4,1,440857.41,12.996477,8,0,4,1
69,6932,4,0,1800,1,6,5,6901,2,1,5700,0,0,0,1,1,35,4,1,657030.38,13.395486,7,0,5,1
69,6904,2,1,5700,1,6,5,6901,3,0,2400,0,0,1,1,0,44,5,1,653320.63,13.389823,5,1,2,1
69,6901,5,1,11000,1,6,5,6901,5,1,11000,1,1,0,1,1,41,3,1,811188.94,13.606256,7,1,6,1
69,6902,6,1,12000,1,6,5,6901,6,1,12000,0,0,0,1,0,60,2,1,437601.25,12.989063,9,0,7,1
69,6923,3,0,2400,1,6,5,6901,5,0,1000,1,0,1,1,1,43,4,0,555375,13.227399,8,0,4,1
69,6921,3,1,7200,1,4,3,6902,2,0,2700,0,0,0,0,1,43,9,1,322789.41,12.684755,3,0,2,1
69,6931,6,1,12000,1,4,3,6902,3,1,7200,0,0,0,0,1,27,0,0,382105.5,12.853452,9,0,2,1
69,6922,2,0,2700,1,4,3,6902,6,1,12000,0,0,0,0,1,39,5,1,689917.44,13.444327,6,0,10,1
